pairid,order,lineid1,linewav1,lineelement1,linepotential1,lineid2,linewav2,lineelement2,linepotential2,slope,intercept,Npoints,std_res,mean_logLDR,std_logLDR,min_logLDR,max_logLDR
48,46,157,12227.112,26,4.607,152,12178.339,14,6.2694,-3423.05484324139,5405.28681544847,12,106.154751201682,0.122008593664755,0.127497879557348,-0.008086418802154,0.458042049850768
49,45,162,12340.481,26,2.2786,172,12433.452,12,5.9328,-1906.45061587112,4164.07808090886,14,115.150115182856,-0.121097834952379,0.233380356834938,-0.807965576436544,0.137718329394347
50,45,163,12342.916,26,4.6382,173,12457.132,12,6.4314,-3104.98053288145,5962.42351759882,12,90.8512029193004,0.278008815793078,0.125975151664564,-0.063652356543053,0.750917854791006
51,45,171,12432.273,19,1.61,165,12390.154,14,5.0823,-3856.49204901977,4490.93469887334,14,142.064643466051,-0.040140789578386,0.162772956642957,-0.260174150975639,0.235646438215268
52,45,174,12510.519,26,4.9556,179,12583.924,14,6.6161,-1896.69151078774,4395.89184399382,11,149.058527090366,-0.151398793099935,0.261629935292513,-0.856586059327228,0.150424152971558
53,45,175,12522.134,19,1.6171,169,12423.029,12,5.932,-4842.81440466487,6046.92914498959,14,123.816415523873,0.261685955828389,0.114284280876377,0.088200592023786,0.458842867547521
54,45,176,12532.84,24,2.7088,168,12417.937,12,5.9315,-1923.10456658528,4814.90558650069,10,40.3611329205775,0.139987711448683,0.26083259311415,-0.364420653756367,0.421011093660777
55,45,178,12556.996,26,2.2786,167,12395.832,14,4.9538,-2981.37970314548,4494.86607850206,11,74.0160903634613,-0.049078826352837,0.165651584010058,-0.328009408453279,0.155257243659648
56,44,180,12600.277,22,1.4432,181,12615.928,26,4.6382,-1316.87776265335,4217.34727405649,11,83.7445536640296,0.073082497099978,0.256056689979162,-0.976859812922795,0.279386735293174
57,44,186,12671.096,22,1.4298,182,12638.703,26,4.5585,-1659.15688104934,4019.13861052318,13,86.4524003680284,-0.09479884668097,0.256296340875621,-0.823102835762995,0.125258330308782
58,44,191,12744.905,22,2.4875,184,12650.516,14,7.0693,-1282.87270835116,4094.65222570385,10,78.0898810732966,-0.003600859320537,0.249723165264958,-1.08802920053514,0.155820434027937
59,44,196,12821.672,22,1.4601,183,12648.741,26,4.607,-2662.86707546501,4778.13320342943,12,120.835851696514,0.124815524993374,0.210460818305064,-0.310851515014301,0.34720375080601
60,44,197,12831.445,22,1.4298,194,12807.152,26,3.6398,-2134.34974771884,4674.99943107699,11,134.601809654604,0.128216502894576,0.234497361646592,-0.411262654967071,0.374180780629366
61,44,199,12847.034,22,1.4432,195,12808.243,26,4.988,-2831.25374639109,5609.14560831911,12,120.595996603897,0.385277758331367,0.205385262110083,0.030305865210194,0.607725338069505
62,43,204,12919.899,22,2.1535,220,13102.057,14,6.0827,-944.225923627939,4034.65164452302,10,77.5829190217853,-0.130650153918235,0.37007672794429,-1.81152590034063,0.255542840430585
63,43,205,12921.81,24,2.7088,215,13014.841,26,5.4457,-1399.67829847718,4324.32796678839,11,119.019228991571,0.06564382857103,0.312121342842095,-0.856639851156652,0.42520855039033
64,43,207,12932.313,28,2.7403,217,13030.921,14,6.0787,-2497.17923535346,4401.60576636364,15,125.636827870757,-0.100014834248513,0.216925038390234,-0.53831106187098,0.294304411439239
65,43,209,12937.02,24,2.7099,218,13033.554,20,4.441,-2780.53683817018,4224.84665609727,12,127.262263396777,-0.038236692284931,0.175638800895512,-0.493582740951778,0.115477467494628
66,43,210,12950.896,22,3.4406,223,13176.888,14,5.8625,-1883.15693977316,3538.17900058808,13,141.494921839781,-0.390237101498876,0.294881069267156,-0.96116428502753,-0.052340023108305
67,43,211,12987.567,22,2.5057,202,12909.07,20,4.43,-1380.77022792117,3896.95636980197,10,81.6650602127292,-0.106398005353851,0.183889658493529,-1.15348102694385,0.021096962092648
68,43,213,13006.684,26,2.9904,216,13029.524,14,6.0827,-2670.21175771818,5150.65274967811,14,125.533542466606,0.129057593941014,0.195680902455874,-0.144607219112157,0.462730339625931
69,43,214,13011.897,22,1.4432,208,12934.666,26,5.3933,-1297.98968563554,4704.16082062956,14,99.3485983313166,0.280550297613606,0.362261331595366,-0.546393162259729,0.652906684966423
